workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0012,58,size,dogs,small,negative,chihuahua,chihuahuas,low,dogs,0,164502,28409576
workerid_0012,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0012,15,height,animals,short,negative,monkey,monkeys,medium,monkey,1,4144229,58179731
workerid_0012,1,darkness,birds,dark,negative,crow,crows,low,crow,1,1295877,19695831
workerid_0012,82,weight,objects,light,negative,stick,sticks,medium,stick,1,6395033,33848628
workerid_0012,12,hardness,fruit,soft,negative,banana,bananas,low,banana,1,1891241,22768964
workerid_0012,24,length,vehicles,short,negative,limousine,limousines,high,limousine,1,15896227,37254742
workerid_0012,2,darkness,paint,light,positive,black paint,black paints,low,black paint,1,820,21928120
workerid_0012,64,speed,pets,slow,negative,rabbit,rabbits,high,rabbit,1,2987957,26155002
workerid_0012,87,width,roads,wide,positive,highway,highways,high,highway,1,5745573,15093824
workerid_0012,62,speed_f,vehicles,fast,positive,motorcycle,motorcycles,high,motorcycle,1,5752821,37254742
workerid_0012,36,loudness_n,places,quiet,negative,town,towns,medium,town,1,13337599,51698261
workerid_0012,51,size,plants,big,positive,bush,bushes,medium,bush,1,1558141,35939932
workerid_0012,28,length,audios,long,positive,song,songs,low,song,1,49286341,313133
workerid_0012,75,temperature_h,locations,warm,positive,pantry,pantries,medium,pantry,1,105460,58471896
workerid_0013,67,strength,people,strong,positive,teenager,teenagers,medium,people,0,4979216,480323270
workerid_0013,72,temperature,food,cold,negative,salad,salads,medium,salad,1,2387032,180152837
workerid_0013,42,price,rentals,expensive,positive,apartment,apartments,low,apartment,1,38568857,61539717
workerid_0013,59,speed,people,slow,negative,runner,runners,high,runner,1,3917217,480323270
workerid_0013,20,height,trees,short,negative,bonsai tree,bonsai trees,low,bonsai tree,1,154424,27379426
workerid_0013,3,darkness,cakes,light,positive,cheesecake,cheesecakes,high,cheesecake,1,267986,5565768
workerid_0013,22,length,pets,long,positive,hamster,hamsters,medium,hamster,1,633540,26155002
workerid_0013,35,loudness,people,loud,positive,adult,adults,low,adult,1,32847475,480323270
workerid_0013,85,weight,fruit,light,negative,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0013,46,price,clothes,cheap,negative,coat,coats,medium,coat,1,4107452,27039649
workerid_0013,32,loudness_n,venues,noisy,positive,restaurant,restaurants,medium,restaurant,1,58580418,9389442
workerid_0013,60,speed,animals,slow,negative,sloth,sloths,low,sloth,1,57052,58179731
workerid_0013,63,speed_f,boats,fast,positive,speedboat,speedboats,high,speedboat,1,40032,15603129
workerid_0013,2,darkness,paint,dark,negative,black paint,black paints,low,paint,0,820,21928120
workerid_0013,80,weight,electronic devices,heavy,positive,cell phone,cell phones,low,cell phone,1,24281813,631257
workerid_0013,43,price,shoes,expensive,positive,sneakers,sneakers,medium,sneakers,1,1435693,80761516
workerid_0013,8,darkness,animals,light,positive,panther,panthers,low,panther,1,3695915,58179731
workerid_0013,70,strength,paints,weak,negative,watercolor,watercolors,low,watercolor,1,567707,3617496
workerid_0013,12,hardness,fruit,soft,negative,melon,melons,high,melon,1,1015937,22768964
workerid_0013,78,weight,animals,heavy,positive,fish,fish,low,fish,1,52768568,58179731
workerid_0013,64,speed,pets,slow,negative,cat,cats,medium,cat,1,15738388,26155002
workerid_0013,51,size,plants,big,positive,tree,trees,high,tree,1,27379426,35939932
workerid_0013,39,loudness_n,boats,loud,positive,powerboat,powerboats,high,powerboat,1,196244,15603129
workerid_0013,29,loudness,concerts,loud,positive,choral concert,choirs,low,concerts,0,680332,8711738
workerid_0013,28,length,audios,long,positive,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0013,81,weight,furniture,heavy,positive,couch,couches,high,couch,1,478444,67400151
workerid_0013,18,height,flowers,short,negative,tulip,tulips,medium,tulip,1,1149010,58380229
workerid_0013,40,loudness,guitars,quiet,negative,bass guitar,bass guitars,high,bass guitar,1,445282,7278585
workerid_0013,56,size,vehicles,small,negative,smartcar,smartcars,low,smartcar,1,1843,37254742
workerid_0013,24,length,vehicles,short,negative,smartcar,smartcars,low,smartcar,1,1843,37254742
workerid_0013,36,loudness_n,places,quiet,negative,city,cities,high,city,1,59810742,51698261
workerid_0013,77,temperature_h,food,hot,positive,muffin,muffins,medium,muffin,1,1333924,180152837
workerid_0013,31,loudness_n,pets,loud,positive,parrot,parrots,high,parrot,1,1049654,26155002
workerid_0014,88,width,waterways,wide,positive,creek,creeks,low,creek,1,862386,1843915
workerid_0014,57,size,appliances,big,positive,refrigerator,refrigerators,high,refrigerator,1,2078580,23847029
workerid_0014,14,hardness,furniture,hard,positive,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0014,54,size,fruit,small,negative,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0014,59,speed,people,slow,negative,walker,walkers,low,walker,1,1526422,480323270
workerid_0014,11,hardness,floors,hard,positive,wood,wood floors,medium,floors,0,352083,7863848
workerid_0014,46,price,clothes,cheap,negative,suit,suits,high,suit,1,7986526,27039649
workerid_0014,36,loudness_n,places,noisy,positive,city,cities,high,city,1,59810742,51698261
workerid_0014,9,hardness,vegetables,hard,positive,tomato,tomatoes,medium,tomato,1,5924980,9067552
workerid_0014,35,loudness,people,loud,positive,baby,babies,high,baby,1,13073168,480323270
workerid_0014,78,weight,animals,heavy,positive,monkey,monkeys,medium,monkey,1,4144229,58179731
workerid_0014,30,loudness_n,venues,noisy,positive,church,churches,low,church,1,13467005,9389442
workerid_0014,22,length,pets,short,negative,mouse,mice,low,mouse,1,11969407,26155002
workerid_0014,62,speed_f,vehicles,fast,positive,car,cars,medium,car,1,109722086,37254742
workerid_0014,47,price,berries,cheap,negative,strawberries,strawberries,low,strawberries,1,1437661,1879643
workerid_0014,73,temperature_h,drinks,cold,negative,juice,juices,medium,juice,1,1709952,11137329
workerid_0014,12,hardness,fruit,soft,negative,melon,melons,high,melon,1,1015937,22768964
workerid_0014,15,height,animals,short,negative,monkey,monkeys,medium,monkey,1,4144229,58179731
workerid_0014,43,price,shoes,expensive,positive,sneakers,sneakers,medium,sneakers,1,1435693,80761516
workerid_0014,63,speed_f,boats,fast,positive,rowboat,rowboats,low,rowboat,1,42015,15603129
workerid_0014,61,speed,cookware,quick,positive,instant pot,instant pot,high,instant pot,1,354,3617598
workerid_0014,16,height,buildings,short,negative,skyscraper,skyscrapers,high,skyscraper,1,550406,27623285
workerid_0014,84,weight,vehicles,light,negative,motorcycle,motorcycles,medium,motorcycle,1,5752821,37254742
workerid_0014,45,price,bracelets,cheap,negative,plastic,plastic bracelets,low,bracelets,0,3294,6784458
workerid_0014,23,length,readings,short,negative,story,stories,medium,story,1,115510308,8678675
workerid_0014,44,price,spices,cheap,negative,saffron,saffron,high,spices,0,939951,2836609
workerid_0014,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0014,42,price,rentals,expensive,positive,apartment,apartments,low,apartment,1,38568857,61539717
workerid_0014,89,width,roads,narrow,negative,boulevard,boulevards,high,boulevard,1,278244,15093824
workerid_0015,84,weight,vehicles,heavy,positive,truck,trucks,high,truck,1,13809070,37254742
workerid_0015,54,size,fruit,big,positive,kumquat,kumquats,low,kumquat,1,23947,22768964
workerid_0015,11,hardness,floors,soft,negative,carpet,carpet floors,low,carpet,1,38431,7863848
workerid_0015,46,price,clothes,expensive,positive,coat,coats,medium,clothes,0,4107452,27039649
workerid_0015,73,temperature_h,drinks,cold,negative,coffee,coffee,high,coffee,1,42090859,11137329
workerid_0015,36,loudness_n,places,quiet,negative,village,villages,low,places,0,6997181,51698261
workerid_0015,81,weight,furniture,light,negative,chair,chairs,medium,chair,1,15833441,67400151
workerid_0015,59,speed,people,slow,negative,jogger,joggers,medium,jogger,1,260504,480323270
workerid_0015,52,size,animals,big,positive,mouse,mice,low,mouse,1,11969407,58179731
workerid_0015,13,hardness,materials,soft,negative,plastic,plastic,medium,plastic,1,35423760,83903351
workerid_0015,41,price,statues,expensive,positive,platinum,platinum statue,high,statues,0,503,2837498
workerid_0015,25,length,entertainment,long,positive,documentary,documentaries,medium,documentary,1,1741319,111395809
workerid_0015,49,price,alcoholic drinks,expensive,positive,six-pack of beer,beers,low,six-pack of beer,1,2634057,377118
workerid_0015,9,hardness,vegetables,soft,negative,mushroom,mushrooms,low,mushroom,1,3134851,9067552
workerid_0015,85,weight,fruit,light,negative,orange,oranges,medium,orange,1,1523633,22768964
workerid_0015,27,length,races,long,positive,triathlon race,triathlon races,high,races,0,1415,9715279
workerid_0015,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0015,55,size,fish,big,positive,tuna,tuna,medium,fish,0,2844261,52768568
workerid_0015,80,weight,electronic devices,heavy,positive,cell phone,cell phones,low,cell phone,1,24281813,631257
workerid_0015,20,height,trees,short,negative,redwood tree,redwood trees,high,redwood tree,1,27197,27379426
workerid_0015,63,speed_f,boats,slow,negative,speedboat,speedboats,high,speedboat,1,40032,15603129
workerid_0015,17,height,people,short,negative,adult,adults,high,adult,1,32847475,480323270
workerid_0015,7,darkness,dogs,light,positive,poodle,poodles,high,poodle,1,255182,28409576
workerid_0015,33,loudness_n,birds,quiet,negative,finch,finches,low,birds,0,280095,19695831
workerid_0015,53,size,insects,small,negative,moth,moths,medium,insects,0,804700,5119814
workerid_0015,67,strength,people,weak,negative,child,children,low,people,0,206543771,480323270
workerid_0015,88,width,waterways,wide,positive,river,rivers,high,river,1,11240148,1843915
workerid_0015,15,height,animals,tall,positive,monkey,monkeys,medium,monkey,1,4144229,58179731
workerid_0015,21,length,dogs,short,negative,dachshund,dachshunds,high,dachshund,1,116109,28409576
workerid_0015,19,height,people,tall,positive,basketball player,basketball players,high,people,0,174833,480323270
workerid_0015,79,weight,people,heavy,positive,baby,babies,low,baby,1,13073168,480323270
workerid_0015,58,size,dogs,big,positive,poodle,poodles,medium,dogs,0,255182,28409576
workerid_0016,68,strength,storms,weak,negative,hurricane,hurricanes,high,hurricane,1,3785008,3614108
workerid_0016,82,weight,objects,light,negative,rock,rocks,high,rock,1,12440121,33848628
workerid_0016,51,size,plants,big,positive,tree,trees,high,tree,1,27379426,35939932
workerid_0016,17,height,people,short,negative,child,children,low,child,1,206543771,480323270
workerid_0016,41,price,statues,cheap,negative,bronze,bronze statues,medium,bronze,1,53960,2837498
workerid_0016,58,size,dogs,big,positive,chihuahua,chihuahuas,low,chihuahua,1,164502,28409576
workerid_0016,84,weight,vehicles,heavy,positive,motorcycle,motorcycles,medium,motorcycle,1,5752821,37254742
workerid_0016,11,hardness,floors,soft,negative,wood,wood floors,medium,floors,0,352083,7863848
workerid_0016,3,darkness,cakes,dark,negative,cheesecake,cheesecakes,high,cheesecake,1,267986,5565768
workerid_0016,62,speed_f,vehicles,slow,negative,car,cars,medium,car,1,109722086,37254742
workerid_0016,50,price,restaurants,expensive,positive,Chinese restaurant,chinese restaurants,low,Chinese restaurant,1,373328,58580418
workerid_0016,28,length,audios,long,positive,opera,operas,high,opera,1,812910,313133
workerid_0016,18,height,flowers,short,negative,tulip,tulips,medium,flowers,0,1149010,58380229
workerid_0016,64,speed,pets,quick,positive,rabbit,rabbits,high,rabbit,1,2987957,26155002
workerid_0016,27,length,races,long,positive,relay race,relay races,medium,relay race,1,15545,9715279
workerid_0016,43,price,shoes,expensive,positive,sandals,sandals,low,sandals,1,5022171,80761516
workerid_0016,20,height,trees,short,negative,bonsai tree,bonsai trees,low,bonsai tree,1,154424,27379426
workerid_0016,25,length,entertainment,long,positive,movie,movies,high,movie,1,182764607,111395809
workerid_0016,10,hardness,candies,hard,positive,piece of chocolate,chocolates,medium,piece of chocolate,1,3141854,1298890
workerid_0016,38,loudness,birds,loud,positive,owl,owls,low,owl,1,2208765,19695831
workerid_0016,19,height,people,short,negative,jockey,jockeys,low,jockey,1,875781,480323270
workerid_0016,80,weight,electronic devices,light,negative,printer,printers,high,printer,1,26823567,631257
workerid_0016,9,hardness,vegetables,soft,negative,mushroom,mushrooms,low,mushroom,1,3134851,9067552
workerid_0016,63,speed_f,boats,fast,positive,speedboat,speedboats,high,speedboat,1,40032,15603129
workerid_0016,81,weight,furniture,light,negative,chair,chairs,medium,chair,1,15833441,67400151
workerid_0016,53,size,insects,small,negative,ant,ants,low,insects,0,2101115,5119814
workerid_0016,87,width,roads,wide,positive,highway,highways,high,highway,1,5745573,15093824
workerid_0016,69,strength,athletes,weak,negative,cyclist,cyclists,medium,cyclist,1,1228897,7268360
workerid_0016,23,length,readings,short,negative,poem,poems,low,poem,1,12665322,8678675
workerid_0016,78,weight,animals,heavy,positive,fish,fish,low,fish,1,52768568,58179731
workerid_0016,24,length,vehicles,long,positive,pick-up truck,pick up trucks,medium,pick-up truck,1,21984,37254742
workerid_0016,14,hardness,furniture,hard,positive,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0016,26,length,roads,long,positive,street,streets,medium,street,1,15936688,15093824
workerid_0017,13,hardness,materials,soft,negative,wood,wood,high,wood,1,51133768,83903351
workerid_0017,11,hardness,floors,soft,negative,carpet,carpet floors,low,carpet,1,38431,7863848
workerid_0017,85,weight,fruit,heavy,positive,watermelon,watermelons,high,fruit,0,190836,22768964
workerid_0017,28,length,audios,short,negative,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0017,52,size,animals,big,positive,elephant,elephants,high,animals,0,2082778,58179731
workerid_0017,48,price,meat,cheap,negative,pork,pork,low,meat,0,5973716,17654214
workerid_0017,40,loudness,guitars,loud,positive,acoustic guitar,acoustic guitars,medium,guitars,0,549025,7278585
workerid_0017,19,height,people,short,negative,jockey,jockeys,low,people,0,875781,480323270
workerid_0017,26,length,roads,short,negative,street,streets,medium,street,1,15936688,15093824
workerid_0017,10,hardness,candies,hard,positive,marshmallow,marshmallows,low,marshmallow,1,301577,1298890
workerid_0017,81,weight,furniture,light,negative,couch,couches,high,furniture,0,478444,67400151
workerid_0017,55,size,fish,big,positive,tuna,tuna,medium,fish,0,2844261,52768568
workerid_0017,14,hardness,furniture,hard,positive,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0017,34,loudness_n,instruments,quiet,negative,harp,harps,low,instruments,0,302445,48493077
workerid_0017,43,price,shoes,expensive,positive,sneakers,sneakers,medium,sneakers,1,1435693,80761516
workerid_0017,84,weight,vehicles,light,negative,bike,bikes,low,bike,1,10741844,37254742
workerid_0017,15,height,animals,short,negative,penguin,penguins,low,penguin,1,2550463,58179731
workerid_0017,70,strength,paints,weak,negative,oil paint,oil paints,high,paints,0,76465,3617496
workerid_0017,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,chocolate fondue,1,1783,180152837
