workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0417,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0417,70,strength,colors,strong,positive,wall paint,wall paints,medium,colors,0,3469,27913613
workerid_0417,19,height,people,short,negative,golfer,golfers,medium,people,0,1664649,480323270
workerid_0418,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0419,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0421,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0421,47,price,fruits,expensive,positive,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0421,14,hardness,furniture,soft,negative,pillow,pillows,low,furniture,0,3970202,67400151
workerid_0421,75,temperature_h,locations,cold,negative,pantry,pantries,medium,locations,0,105460,58471896
workerid_0422,6,darkness,bouquets,light,positive,daisy,daisies,high,bouquets,0,807181,2237840
workerid_0422,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0423,83,weight,wood,light,negative,wool,wool,high, woods,0,7657323,51133768
workerid_0423,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0424,62,speed_f,highways,slow,negative,car,cars,medium,highways,0,109722086,5745573
workerid_0424,4,darkness,evenings,light,positive,dusk,dusks,medium,evenings,0,3542,3008865
workerid_0425,88,width,waterways,wide,positive,stream,streams,medium,waterways,0,8883635,1843915
workerid_0425,37,loudness_n,vehicles,quiet,negative,car,cars,medium,vehicles,0,109722086,37254742
workerid_0427,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0427,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0428,74,temperature,weather,cold,negative,winter,winter days,low,weather,0,80466,103332440
workerid_0428,5,darkness,scripts,light,positive,piece of chalk,chalks,high,scripts,0,134762,17337654
workerid_0429,81,weight,objects,heavy,positive,chair,chairs,medium,objects,0,15833441,33848628
workerid_0429,30,loudness_n,buildings,quiet,negative,church,churches,low,buildings,0,13467005,27623285
workerid_0429,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0429,42,price,houses,cheap,negative,villa,villas,high,houses,0,9561875,29896478
workerid_0429,9,hardness,vegetables,soft,negative,mushroom,mushrooms,low,vegetables,0,3134851,9067552
workerid_0431,31,loudness_n,places,quiet,negative,cat,cats,medium,places,0,15738388,51698261
workerid_0431,67,strength,boxes,strong,positive,teenager,teenagers,medium,boxes,0,4979216,25790443
workerid_0431,14,hardness,bedboards,hard,positive,blanket,blankets,medium,bedboards,0,4386506,2487
workerid_0431,31,loudness_n,birds,loud,positive,parrot,parrots,high,birds,0,1049654,19695831
workerid_0431,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0431,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0432,73,temperature_h,liquids,hot,positive,coffee,coffee,high,liquids,0,42090859,2327187
workerid_0432,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0432,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0433,90,width,furniture,wide,positive,back door,back doors,low,furniture,0,70114,67400151
workerid_0433,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0434,69,strength,people,strong,positive,cyclist,cyclists,medium,people,0,1228897,480323270
workerid_0434,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0434,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0434,48,price,food,cheap,negative,chicken,chicken,medium,food,0,20657359,180152837
workerid_0434,29,loudness,concerts,loud,positive,choral concert,choirs,low,concerts,0,680332,8711738
workerid_0435,31,loudness_n,animals,quiet,negative,cat,cats,medium,animals,0,15738388,58179731
workerid_0435,47,price,fruits,expensive,positive,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0435,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0435,10,hardness,food,soft,negative,marshmallow,marshmallows,low,food,0,301577,180152837
workerid_0435,24,length,cars,long,positive,limousine,limousines,high,cars,0,15896227,109722086
workerid_0435,76,temperature_h,weather,cold,negative,shopping mall,shopping malls,medium,weather,0,634311,103332440
workerid_0436,35,loudness,people,quiet,negative,baby,babies,high,people,0,13073168,480323270
workerid_0437,75,temperature_h,appliances,cold,negative,freezer,freezers,low,appliances,0,2253962,23847029
workerid_0437,69,strength,people,weak,negative,golfer,golfers,low,people,0,1664649,480323270
workerid_0438,31,loudness_n,places,quiet,negative,cat,cats,medium,places,0,15738388,51698261
workerid_0438,73,temperature_h,liquids,hot,positive,juice,juices,medium,liquids,0,1709952,2327187
workerid_0438,30,loudness_n,places,quiet,negative,church,churches,low,places,0,13467005,51698261
workerid_0438,47,price,fruits,cheap,negative,raspberries,raspberries,medium,fruits,0,543159,7957960
workerid_0438,32,loudness_n,places,noisy,positive,restaurant,restaurants,medium,places,0,58580418,51698261
workerid_0438,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0438,80,weight,electronic devices,heavy,positive,printer,printers,high,electronic devices,0,26823567,631257
workerid_0439,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0440,32,loudness_n,places,noisy,positive,library,libraries,low,places,0,28105939,51698261
workerid_0440,76,temperature_h,locations,cold,negative,ice rink,ice rinks,low,locations,0,65504,58471896
workerid_0440,69,strength,people,strong,positive,cyclist,cyclists,medium,people,0,1228897,480323270
workerid_0440,29,loudness,places,loud,positive,rock concert,rock concerts,high,places,0,67033,51698261
workerid_0440,44,price,products,cheap,negative,salt,salts,low,products,0,2145134,414385829
workerid_0441,32,loudness_n,buildings,quiet,negative,library,libraries,low,buildings,0,28105939,27623285
workerid_0441,75,temperature_h,locations,cold,negative,oven,ovens,high,locations,0,3443150,58471896
workerid_0442,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0442,4,darkness,times of day,light,positive,dusk,dusks,medium,times of day,0,3542,99907
workerid_0442,74,temperature,days,cold,negative,fall,fall days,medium,days,0,12564,305158140
workerid_0442,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0444,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0444,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0444,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0445,70,strength,colors,weak,negative,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0445,53,size,insects,big,positive,ant,ants,low,insects,0,2101115,5119814
workerid_0447,76,temperature_h,rooms,cold,negative,sauna,saunas,high,rooms,0,934002,65454304
workerid_0447,87,width,streets,wide,positive,highway,highways,high,streets,0,5745573,15936688
workerid_0447,36,loudness_n,towns,noisy,positive,city,cities,high,towns,0,59810742,13337599
workerid_0447,81,weight,objects,light,negative,couch,couches,high,objects,0,478444,33848628
workerid_0447,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0447,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0447,47,price,fruits,cheap,negative,raspberries,raspberries,medium,fruits,0,543159,7957960
workerid_0448,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0448,37,loudness_n,cars,loud,positive,electric car,electric cars,low,cars,0,171936,109722086
workerid_0448,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0449,30,loudness_n,places,quiet,negative,church,churches,low,places,0,13467005,51698261
workerid_0450,73,temperature_h,liquids,hot,positive,coffee,coffee,high,liquids,0,42090859,2327187
workerid_0450,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0450,81,weight,furniture,light,negative,trash can,trash cans,low,furniture,0,205208,67400151
workerid_0450,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0450,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0451,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0451,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0451,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0451,40,loudness,instruments,quiet,negative,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0451,33,loudness_n,animals,loud,positive,rooster,roosters,high,animals,0,328337,58179731
workerid_0452,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0452,32,loudness_n,places,quiet,negative,library,libraries,low,places,0,28105939,51698261
workerid_0453,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0453,74,temperature,days,warm,positive,winter,winter days,low,days,0,80466,305158140
workerid_0453,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0453,69,strength,lifters,weak,negative,cyclist,cyclists,medium,lifters,0,1228897,297063
workerid_0454,5,darkness,scripts,dark,negative,pen,pens,medium,scripts,0,5794539,17337654
workerid_0455,14,hardness,surfaces,hard,positive,bedboard,bedboards,high,surfaces,0,2487,8610304
workerid_0455,86,width,animal dens,wide,positive,fox den,fox dens,medium,dens,0,1610,324
workerid_0455,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0455,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0455,40,loudness,instruments,quiet,negative,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0455,26,length,roads,short,negative,street,streets,medium,roads,0,15936688,15093824
workerid_0455,39,loudness_n,lakes,quiet,negative,rowboat,rowboats,low,lakes,0,42015,14947783
workerid_0456,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0456,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0457,13,hardness,items,soft,negative,cotton,cottons,low,items,0,214521,330511239
workerid_0457,83,weight,fabrics,light,negative,wool,wool,high,fabrics,0,7657323,5153175
workerid_0457,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0459,37,loudness_n,vehicles,quiet,negative,tractor,tractors,high,vehicles,0,2141187,37254742
workerid_0459,20,height,trees,tall,positive,redwood tree,redwood trees,high,trees,0,27197,27379426
workerid_0459,40,loudness,guitars,loud,positive,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0459,66,speed_f,things,fast,positive,glider,gliders,low,things,0,653558,147983507
workerid_0459,35,loudness,people,quiet,negative,baby,babies,high,people,0,13073168,480323270
workerid_0459,75,temperature_h,things,warm,positive,oven,ovens,high,things,0,3443150,147983507
workerid_0459,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0459,30,loudness_n,rooms,noisy,positive,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0459,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0459,66,speed_f,things,fast,positive,helicopter,helicopters,medium,things,0,2682275,147983507
workerid_0459,64,speed,animals,quick,positive,rabbit,rabbits,high,animals,0,2987957,58179731
workerid_0459,83,weight,fabrics,light,negative,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0462,5,darkness,scripts,dark,negative,piece of chalk,chalks,high,scripts,0,134762,17337654
workerid_0462,81,weight,objects,heavy,positive,chair,chairs,medium,objects,0,15833441,33848628
workerid_0462,29,loudness,music,quiet,negative,choral concert,choirs,low,music,0,680332,414072994
workerid_0462,14,hardness,furniture,soft,negative,bedboard,bedboards,high,furniture,0,2487,67400151
workerid_0462,73,temperature_h,drinks,hot,positive,coffee,coffee,high,drinks,0,42090859,11137329
workerid_0462,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0462,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0462,69,strength,people,strong,positive,golfer,golfers,low,people,0,1664649,480323270
workerid_0463,11,hardness,floors,soft,negative,carpet,carpet floors,low,floors,0,38431,7863848
workerid_0463,74,temperature,weather,cold,negative,summer,summer days,high,weather,0,229054,103332440
workerid_0463,59,speed,runners,fast,positive,jogger,joggers,medium,runners,0,260504,3917217
workerid_0463,11,hardness,floors,hard,positive,carpet,carpet floors,low,floors,0,38431,7863848
workerid_0463,74,temperature,weather,warm,positive,fall,fall days,medium,weather,0,12564,103332440
workerid_0463,70,strength,colors,strong,positive,wall paint,wall paints,medium,colors,0,3469,27913613
workerid_0463,68,strength,weather,strong,positive,thunderstorm,thunderstorms,medium,weather,0,1410569,103332440
workerid_0463,45,price,jewelry,cheap,negative,plastic,plastic bracelets,low,jewelry,0,3294,72582016
workerid_0463,41,price,decor,expensive,positive,plastic,plastic statues,low,decor,0,707,12099181
workerid_0466,82,weight,objects,light,negative,feather,feathers,low,objects,0,2297128,33848628
workerid_0466,64,speed,animals,slow,negative,rabbit,rabbits,high,animals,0,2987957,58179731
workerid_0466,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0467,67,strength,boxes,strong,positive,adult,adults,high,boxes,0,32847475,25790443
workerid_0467,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0467,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0468,3,darkness,cakes,light,positive,cheesecake,cheesecakes,high,cakes,0,267986,5565768
workerid_0468,90,width,furniture,wide,positive,front gate,front gates,high,furniture,0,16932,67400151
workerid_0468,4,darkness,times of day,light,positive,dusk,dusks,medium,times of day,0,3542,99907
workerid_0469,25,length,movies,long,positive,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0469,41,price,decor,expensive,positive,plastic,plastic statues,low,decor,0,707,12099181
workerid_0470,70,strength,colors,strong,positive,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0470,76,temperature_h,weather,hot,positive,shopping mall,shopping malls,medium,weather,0,634311,103332440
workerid_0471,79,weight,people,light,negative,kid,kids,medium,people,0,96621142,480323270
workerid_0471,73,temperature_h,drinks,cold,negative,milkshake,milkshakes,low,drinks,0,99722,11137329
workerid_0471,65,speed,people,slow,negative,adult,adults,high,people,0,32847475,480323270
workerid_0471,55,size,fish,big,positive,shark,sharks,high,fish,0,3302971,52768568
workerid_0471,36,loudness_n,towns,noisy,positive,village,villages,low,towns,0,6997181,13337599
workerid_0471,67,strength,people,strong,positive,adult,adults,high,people,0,32847475,480323270
workerid_0472,76,temperature_h,buildings,cold,negative,shopping mall,shopping malls,medium,buildings,0,634311,27623285
workerid_0472,10,hardness,food,soft,negative,marshmallow,marshmallows,low,food,0,301577,180152837
workerid_0472,70,strength,colors,strong,positive,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0472,74,temperature,days,warm,positive,fall,fall days,medium,days,0,12564,305158140
workerid_0472,76,temperature_h,buildings,cold,negative,ice rink,ice rinks,low,buildings,0,65504,27623285
workerid_0472,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0475,69,strength,athletes,weak,negative,golfer,golfers,low,athletes,0,1664649,7268360
workerid_0475,70,strength,colors,weak,negative,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0475,31,loudness_n,animals,quiet,negative,fish,fish,low,animals,0,52768568,58179731
workerid_0475,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0476,70,strength,colors,strong,positive,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0476,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0476,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0477,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0477,74,temperature,days,cold,negative,fall,fall days,medium,days,0,12564,305158140
workerid_0477,63,speed_f,boats,fast,positive,speedboat,speedboats,high,boats,0,40032,15603129
workerid_0477,69,strength,weightlifters,weak,negative,cyclist,cyclists,medium,weightlifters,0,1228897,26692
workerid_0477,69,strength,weightlifters,weak,negative,wrestler,wrestlers,high,weightlifters,0,772270,26692
workerid_0478,45,price,bracelets,expensive,positive,metal,metal bracelets,medium,bracelets,0,5274,6784458
workerid_0478,46,price,clothes,expensive,positive,suit,suits,high,clothes,0,7986526,27039649
workerid_0478,79,weight,objects,heavy,positive,baby,babies,low,objects,0,13073168,33848628
workerid_0478,64,speed,animals,quick,positive,rabbit,rabbits,high,animals,0,2987957,58179731
workerid_0478,70,strength,smells,strong,positive,oil paint,oil paints,high,smells,0,76465,2298156
workerid_0478,44,price,spices,cheap,negative,salt,salts,low,spices,0,2145134,2836609
workerid_0478,19,height,athletes,short,negative,golfer,golfers,medium,athletes,0,1664649,7268360
workerid_0478,34,loudness_n,music,quiet,negative,guitar,guitars,medium,music,0,7278585,414072994
workerid_0478,89,width,streets,wide,positive,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0478,33,loudness_n,animals,loud,positive,rooster,roosters,high,animals,0,328337,58179731
workerid_0479,30,loudness_n,areas,noisy,positive,conference center,conference centers,medium,areas,0,227905,121988686
workerid_0479,88,width,banks,narrow,negative,river,rivers,high,banks,0,11240148,30584319
workerid_0479,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0480,7,darkness,coats,light,positive,spaniel,spaniels,medium,coats,0,195570,4107452
workerid_0480,30,loudness_n,places,noisy,positive,conference center,conference centers,medium,places,0,227905,51698261
workerid_0480,32,loudness_n,places,noisy,positive,concert,concerts,high,places,0,8711738,51698261
workerid_0480,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0480,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0480,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0481,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0481,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0481,66,speed_f,transportation,fast,positive,plane,planes,high,transportation,0,6448506,53123660
workerid_0481,42,price,houses,cheap,negative,villa,villas,high,houses,0,9561875,29896478
workerid_0481,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0483,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0483,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0483,37,loudness_n,cars,loud,positive,electric car,electric cars,low,cars,0,171936,109722086
workerid_0483,83,weight,fabrics,light,negative,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0483,56,size,cars,big,positive,truck,trucks,high,cars,0,13809070,109722086
workerid_0484,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0484,77,temperature_h,food,hot,positive,muffin,muffins,medium,food,0,1333924,180152837
workerid_0484,61,speed,meals,quick,positive,instant pot,instant pot,high,meals,0,354,11515834
workerid_0484,75,temperature_h,locations,cold,negative,freezer,freezers,low,locations,0,2253962,58471896
workerid_0484,33,loudness_n,animals,loud,positive,rooster,roosters,high,animals,0,328337,58179731
workerid_0484,77,temperature_h,food,cold,negative,smoothie,smoothies,low,food,0,457222,180152837
workerid_0484,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0486,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0486,74,temperature,days,warm,positive,fall,fall days,medium,days,0,12564,305158140
workerid_0486,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0487,59,speed,people,slow,negative,jogger,joggers,medium,people,0,260504,480323270
workerid_0487,68,strength,storms,strong,positive,thunderstorm,thunderstorms,medium,storms,0,1410569,3614108
workerid_0487,30,loudness_n,places,quiet,negative,church,churches,low,places,0,13467005,51698261
workerid_0488,74,temperature,days,warm,positive,winter,winter days,low,days,0,80466,305158140
workerid_0490,77,temperature_h,food,hot,positive,muffin,muffins,medium,food,0,1333924,180152837
workerid_0490,30,loudness_n,rooms,noisy,positive,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0490,69,strength,people,strong,positive,golfer,golfers,low,people,0,1664649,480323270
workerid_0490,56,size,cars,small,negative,sedan,sedans,medium,cars,0,665446,109722086
workerid_0490,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0490,70,strength,paint smells,strong,positive,oil paint,oil paints,high,paint smells,0,76465,972
workerid_0491,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0491,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0491,25,length,movies,short,negative,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0491,42,price,houses,cheap,negative,villa,villas,high,houses,0,9561875,29896478
workerid_0492,75,temperature_h,items,cold,negative,freezer,freezers,low,items,0,2253962,330511239
workerid_0492,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0492,18,height,plants,tall,positive,sunflower,sunflowers,high,plants,0,653916,35939932
workerid_0492,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0493,71,strength,buildings,weak,negative,mansion,mansions,high,buildings,0,797050,27623285
workerid_0493,50,price,food,cheap,negative,Japanese restaurant,japanese restaurants,high,food,0,183928,180152837
workerid_0493,74,temperature,weather,cold,negative,winter,winter days,low,weather,0,80466,103332440
workerid_0493,62,speed_f,roads,fast,positive,car,cars,medium,roads,0,109722086,15093824
workerid_0494,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0494,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0494,28,length,songs,long,positive,opera,operas,high,songs,0,812910,49286341
workerid_0494,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0494,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0494,38,loudness,animals,loud,positive,owl,owls,low,animals,0,2208765,58179731
workerid_0494,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0494,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0496,32,loudness_n,places,noisy,positive,concert,concerts,high,places,0,8711738,51698261
workerid_0496,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0496,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0496,69,strength,weightlifters,weak,negative,golfer,golfers,low,weightlifters,0,1664649,26692
workerid_0496,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0497,76,temperature_h,weather,cold,negative,ice rink,ice rinks,low,weather,0,65504,103332440
workerid_0497,38,loudness,birds,loud,positive,mockingbird,mockingbirds,high,birds,0,39837,19695831
workerid_0497,71,strength,walls,weak,negative,tent,tents,low,walls,0,3850460,14838230
workerid_0497,6,darkness,flowers,light,positive,daisy,daisies,high,flowers,0,807181,58380229
workerid_0497,9,hardness,vegetables,soft,negative,mushroom,mushrooms,low,vegetables,0,3134851,9067552
workerid_0499,10,hardness,food,soft,negative,marshmallow,marshmallows,low,food,0,301577,180152837
workerid_0499,3,darkness,desserts,light,positive,cheesecake,cheesecakes,high,desserts,0,267986,3720781
workerid_0499,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0499,31,loudness_n,places,quiet,negative,parrot,parrots,high,places,0,1049654,51698261
workerid_0501,76,temperature_h,venues,hot,positive,shopping mall,shopping malls,medium,venues,0,634311,9389442
workerid_0501,71,strength,houses,strong,positive,mansion,mansions,high,houses,0,797050,29896478
workerid_0503,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0503,85,weight,melons,light,negative,watermelon,watermelons,high,melons,0,190836,1015937
workerid_0503,7,darkness,coats,light,positive,poodle,poodles,high,coats,0,255182,4107452
workerid_0503,47,price,fruits,cheap,negative,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0503,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0503,25,length,movies,long,positive,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0504,59,speed,runners,slow,negative,jogger,joggers,medium,runners,0,260504,3917217
workerid_0504,45,price,jewelry,expensive,positive,metal,metal bracelets,medium,jewelry,0,5274,72582016
workerid_0504,19,height,athletes,tall,positive,golfer,golfers,medium,athletes,0,1664649,7268360
workerid_0504,31,loudness_n,animals,loud,positive,cat,cats,medium,animals,0,15738388,58179731
workerid_0504,71,strength,walls,weak,negative,tent,tents,low,walls,0,3850460,14838230
workerid_0504,15,height,birds,tall,positive,penguin,penguins,low,birds,0,2550463,19695831
workerid_0504,82,weight,objects,light,negative,stick,sticks,medium,objects,0,6395033,33848628
workerid_0504,5,darkness,papers,dark,negative,piece of chalk,chalks,high,papers,0,134762,51025238
workerid_0504,89,width,streets,wide,positive,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0504,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0504,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0504,78,weight,animals,heavy,positive,fish,fish,low,animals,0,52768568,58179731
workerid_0504,8,darkness,cats,light,positive,jaguar,jaguars,high,cats,0,1285032,15738388
workerid_0505,50,price,food,cheap,negative,Korean restaurant,korean restaurants,medium,food,0,37242,180152837
workerid_0505,90,width,doors,wide,positive,back door,back doors,low,doors,0,70114,20230179
workerid_0505,24,length,trucks,short,negative,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0506,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0506,32,loudness_n,places,quiet,negative,library,libraries,low,places,0,28105939,51698261
workerid_0506,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0507,67,strength,boxes,weak,negative,child,children,low,boxes,0,206543771,25790443
workerid_0507,7,darkness,coats,dark,negative,poodle,poodles,high,coats,0,255182,4107452
workerid_0507,88,width,banks,narrow,negative,creek,creeks,low,banks,0,862386,30584319
workerid_0507,55,size,fish,small,negative,tuna,tuna,medium,fish,0,2844261,52768568
workerid_0509,46,price,clothes,expensive,positive,coat,coats,medium,clothes,0,4107452,27039649
workerid_0509,38,loudness,places,loud,positive,mockingbird,mockingbirds,high,places,0,39837,51698261
workerid_0509,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0509,89,width,streets,wide,positive,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0509,13,hardness,fabrics,hard,positive,cotton,cottons,low,fabrics,0,214521,5153175
workerid_0509,31,loudness_n,birds,quiet,negative,parrot,parrots,high,birds,0,1049654,19695831
workerid_0509,62,speed_f,vehicles,fast,positive,motorcycle,motorcycles,high,vehicles,0,5752821,37254742
workerid_0510,6,darkness,bouquets,light,positive,daisy,daisies,high,bouquets,0,807181,2237840
workerid_0510,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0513,69,strength,people,strong,positive,cyclist,cyclists,medium,people,0,1228897,480323270
workerid_0513,75,temperature_h,rooms,cold,negative,pantry,pantries,medium,rooms,0,105460,65454304
